Entity,Code,Year,Coal Consumption (terawatt-hours)
United Kingdom,GBR,2008,414.2036687
United Kingdom,GBR,2009,346.4878044
United Kingdom,GBR,2010,359.6903732
United Kingdom,GBR,2011,365.7516416
United Kingdom,GBR,2012,453.082067
United Kingdom,GBR,2013,429.9972693
United Kingdom,GBR,2014,346.0422764
United Kingdom,GBR,2015,268.3527134
United Kingdom,GBR,2016,128.8934292
United Kingdom,GBR,2017,105.3450052
United Kingdom,GBR,2018,87.87945931
United States,USA,1965,3224.244121
United States,USA,1966,3380.846178
United States,USA,1967,3316.996689
United States,USA,1968,3433.076469
United States,USA,1969,3447.237619
United States,USA,1970,3414.659429
United States,USA,1971,3229.200788
United States,USA,1972,3362.42524
United States,USA,1973,3611.490033
United States,USA,1974,3525.567047
United States,USA,1975,3525.541432
United States,USA,1976,3782.0422
United States,USA,1977,3876.157344
United States,USA,1978,3832.577207
United States,USA,1979,4187.284186
United States,USA,1980,4293.980182
United States,USA,1981,4428.933885
United States,USA,1982,4265.796533
United States,USA,1983,4425.29107
United States,USA,1984,4752.760185
United States,USA,1985,4866.300519
United States,USA,1986,4805.599097
United States,USA,1987,5013.868206
United States,USA,1988,5247.143385
United States,USA,1989,5309.355779
United States,USA,1990,5337.997425
United States,USA,1991,5287.613599
United States,USA,1992,5324.030888
United States,USA,1993,5522.452649
United States,USA,1994,5543.143247
United States,USA,1995,5593.053484
United States,USA,1996,5847.300741
United States,USA,1997,5970.778074
United States,USA,1998,6029.338466
United States,USA,1999,6020.095004
United States,USA,2000,6286.536113
United States,USA,2001,6101.316076
United States,USA,2002,6098.454222
United States,USA,2003,6214.537343
United States,USA,2004,6254.982221
United States,USA,2005,6346.956891
United States,USA,2006,6249.682543
United States,USA,2007,6333.849829
United States,USA,2008,6233.054614
United States,USA,2009,5482.376396
United States,USA,2010,5800.541633
United States,USA,2011,5473.071404
United States,USA,2012,4838.404754
United States,USA,2013,5022.271404
United States,USA,2014,5010.856007
United States,USA,2015,4329.077772
United States,USA,2016,3960.741142
United States,USA,2017,3852.592642
United States,USA,2018,3686.823688
Uzbekistan,UZB,1985,31.97500005
Uzbekistan,UZB,1986,40.15972228
Uzbekistan,UZB,1987,43.67361118
Uzbekistan,UZB,1988,30.60694449
Uzbekistan,UZB,1989,38.12638895
Uzbekistan,UZB,1990,38.00361117
Uzbekistan,UZB,1991,36.26743061
Uzbekistan,UZB,1992,23.54847226
Uzbekistan,UZB,1993,16.04623614
Uzbekistan,UZB,1994,16.3709028
Uzbekistan,UZB,1995,9.901356798
Uzbekistan,UZB,1996,9.194240055
Uzbekistan,UZB,1997,9.563041006
Uzbekistan,UZB,1998,9.60281216
Uzbekistan,UZB,1999,9.588152793
Uzbekistan,UZB,2000,8.347824034
Uzbekistan,UZB,2001,8.848325967
Uzbekistan,UZB,2002,9.026781068
Uzbekistan,UZB,2003,6.216755565
Uzbekistan,UZB,2004,9.013902956
Uzbekistan,UZB,2005,10.66391759
Uzbekistan,UZB,2006,9.456058068
Uzbekistan,UZB,2007,11.3842132
Uzbekistan,UZB,2008,11.39803605
Uzbekistan,UZB,2009,11.82413429
Uzbekistan,UZB,2010,10.93766477
Uzbekistan,UZB,2011,12.65772229
Uzbekistan,UZB,2012,13.48549931
Uzbekistan,UZB,2013,12.95670476
Uzbekistan,UZB,2014,14.1739448
Uzbekistan,UZB,2015,12.93015003
Uzbekistan,UZB,2016,31.47218874
Uzbekistan,UZB,2017,40.37931851
Uzbekistan,UZB,2018,35.90822066
Venezuela,VEN,1965,0.2326
Venezuela,VEN,1966,0.24423
Venezuela,VEN,1967,0.25586
Venezuela,VEN,1968,0.26749
Venezuela,VEN,1969,0.27912
Venezuela,VEN,1970,0.27912
Venezuela,VEN,1971,1.65941492
Venezuela,VEN,1972,1.74823323
Venezuela,VEN,1973,3.16816319
Venezuela,VEN,1974,2.37272934
Venezuela,VEN,1975,2.92965515
Venezuela,VEN,1976,1.92160164
Venezuela,VEN,1977,2.97778009
Venezuela,VEN,1978,0.9173744
Venezuela,VEN,1979,1.91236742
Venezuela,VEN,1980,1.82147897
Venezuela,VEN,1981,1.79952153
Venezuela,VEN,1982,1.02708019
Venezuela,VEN,1983,1.43721214
Venezuela,VEN,1984,1.57235274
Venezuela,VEN,1985,2.08189793
Venezuela,VEN,1986,2.31504454
Venezuela,VEN,1987,3.0411287
Venezuela,VEN,1988,2.21061877
Venezuela,VEN,1989,6.06989471
Venezuela,VEN,1990,5.38220118
Venezuela,VEN,1991,0
Venezuela,VEN,1992,0.0424495
Venezuela,VEN,1993,0.3311061
Venezuela,VEN,1994,0.64524403
Venezuela,VEN,1995,0.0594293
Venezuela,VEN,1996,0.1867778
Venezuela,VEN,1997,0.3990253
Venezuela,VEN,1998,0.4160051
Venezuela,VEN,1999,0.424495
Venezuela,VEN,2000,1.53669516
Venezuela,VEN,2001,0.56883493
Venezuela,VEN,2002,0.2122475
Venezuela,VEN,2003,0.50091573
Venezuela,VEN,2004,0
Venezuela,VEN,2005,0.4329849
Venezuela,VEN,2006,2.87811099
Venezuela,VEN,2007,1.61309263
Venezuela,VEN,2008,1.63857396
Venezuela,VEN,2009,2.75925239
Venezuela,VEN,2010,2.31776596
Venezuela,VEN,2011,2.38568516
Venezuela,VEN,2012,2.45360436
Venezuela,VEN,2013,2.44511446
Venezuela,VEN,2014,2.29229626
Venezuela,VEN,2015,1.58763456
Venezuela,VEN,2016,1.43480473
Venezuela,VEN,2017,1.303012341
Venezuela,VEN,2018,1.173375746
Vietnam,VNM,1965,10.43804742
Vietnam,VNM,1966,10.96433553
Vietnam,VNM,1967,12.01691693
Vietnam,VNM,1968,13.332632
Vietnam,VNM,1969,14.20977885
Vietnam,VNM,1970,15.17464037
Vietnam,VNM,1971,16.66579
Vietnam,VNM,1972,12.53714
Vietnam,VNM,1973,18.04976
Vietnam,VNM,1974,21.56202
Vietnam,VNM,1975,29.97051
Vietnam,VNM,1976,28.29579
Vietnam,VNM,1977,31.01721
Vietnam,VNM,1978,29.98214
Vietnam,VNM,1979,31.00558
Vietnam,VNM,1980,26.44662
Vietnam,VNM,1981,29.44716
Vietnam,VNM,1982,32.564
Vietnam,VNM,1983,32.77334
Vietnam,VNM,1984,32.80823
Vietnam,VNM,1985,32.61052
Vietnam,VNM,1986,35.9367
Vietnam,VNM,1987,40.06535
Vietnam,VNM,1988,37.53001
Vietnam,VNM,1989,30.14496
Vietnam,VNM,1990,25.85349
Vietnam,VNM,1991,24.96961
Vietnam,VNM,1992,25.03939
Vietnam,VNM,1993,24.23692
Vietnam,VNM,1994,26.76063
Vietnam,VNM,1995,36.0092712
Vietnam,VNM,1996,40.2230528
Vietnam,VNM,1997,51.6725552
Vietnam,VNM,1998,55.423928
Vietnam,VNM,1999,41.486536
Vietnam,VNM,2000,54.52895726
Vietnam,VNM,2001,59.59137103
Vietnam,VNM,2002,68.05003936
Vietnam,VNM,2003,79.22678603
Vietnam,VNM,2004,103.8302945
Vietnam,VNM,2005,107.6930889
Vietnam,VNM,2006,65.53118791
Vietnam,VNM,2007,71.68823819
Vietnam,VNM,2008,136.5053822
Vietnam,VNM,2009,129.8405203
Vietnam,VNM,2010,169.2502183
Vietnam,VNM,2011,201.7054404
Vietnam,VNM,2012,186.833044
Vietnam,VNM,2013,199.6800505
Vietnam,VNM,2014,240.9423629
Vietnam,VNM,2015,303.5742055
Vietnam,VNM,2016,327.0527276
Vietnam,VNM,2017,324.4685173
Vietnam,VNM,2018,398.6660426
Western Africa,,1965,5.490889776
Western Africa,,1966,5.19614716
Western Africa,,1967,2.451604795
Western Africa,,1968,0.424347416
Western Africa,,1969,0.518790091
Western Africa,,1970,0.926997606
Western Africa,,1971,1.808084884
Western Africa,,1972,2.358096096
Western Africa,,1973,2.3985409
Western Africa,,1974,1.949535076
Western Africa,,1975,2.120844267
Western Africa,,1976,1.957514569
Western Africa,,1977,2.055576257
Western Africa,,1978,1.857555953
Western Africa,,1979,1.825989738
Western Africa,,1980,1.619987356
Western Africa,,1981,1.482574313
Western Africa,,1982,0.938085863
Western Africa,,1983,0.914112953
Western Africa,,1984,1.043598496
Western Africa,,1985,1.25109786
Western Africa,,1986,1.553554608
Western Africa,,1987,1.468201173
Western Africa,,1988,0.981769922
Western Africa,,1989,1.036928318
Western Africa,,1990,1.053073671
Western Africa,,1991,1.040369978
Western Africa,,1992,0.833538071
Western Africa,,1993,0.557868508
Western Africa,,1994,0.665158
Western Africa,,1995,0.699802017
Western Africa,,1996,0.645736228
Western Africa,,1997,0.637390326
Western Africa,,1998,0.681393028
Western Africa,,1999,0.671319656
Western Africa,,2000,0.626993755
Western Africa,,2001,0.548995523
Western Africa,,2002,0.851799587
Western Africa,,2003,0.727338345
Western Africa,,2004,1.59951195
Western Africa,,2005,1.727218358
Western Africa,,2006,1.886572126
Western Africa,,2007,2.194074971
Western Africa,,2008,2.31153878
Western Africa,,2009,2.673151751
Western Africa,,2010,3.008176554
Western Africa,,2011,3.881116749
Western Africa,,2012,3.711727987
Western Africa,,2013,3.721905978
Western Africa,,2014,5.314979779
Western Africa,,2015,6.083049588
Western Africa,,2016,10.74437178
Western Africa,,2017,11.65756749
Western Africa,,2018,12.27529177
World,OWID_WRL,1965,16151.92528
World,OWID_WRL,1966,16331.97027
World,OWID_WRL,1967,16071.13467
World,OWID_WRL,1968,16312.5825
World,OWID_WRL,1969,16825.95803
World,OWID_WRL,1970,17065.24787
World,OWID_WRL,1971,16971.02322
World,OWID_WRL,1972,17161.82973
World,OWID_WRL,1973,17673.09391
World,OWID_WRL,1974,17687.7423
World,OWID_WRL,1975,18031.6491
World,OWID_WRL,1976,18688.40966
World,OWID_WRL,1977,19241.44147
World,OWID_WRL,1978,19456.78595
World,OWID_WRL,1979,20359.51044
World,OWID_WRL,1980,20856.51935
World,OWID_WRL,1981,21148.68072
World,OWID_WRL,1982,21384.22049
World,OWID_WRL,1983,22040.19421
World,OWID_WRL,1984,22997.47253
World,OWID_WRL,1985,23906.3229
World,OWID_WRL,1986,24182.95534
World,OWID_WRL,1987,25145.10228
World,OWID_WRL,1988,25889.97449
World,OWID_WRL,1989,26152.07667
World,OWID_WRL,1990,25817.67196
World,OWID_WRL,1991,25533.21512
World,OWID_WRL,1992,25466.19301
World,OWID_WRL,1993,25586.69484
World,OWID_WRL,1994,25721.52297
World,OWID_WRL,1995,25856.08385
World,OWID_WRL,1996,26511.41236
World,OWID_WRL,1997,26532.9869
World,OWID_WRL,1998,26342.08007
World,OWID_WRL,1999,26527.07361
World,OWID_WRL,2000,27421.73054
World,OWID_WRL,2001,27876.20723
World,OWID_WRL,2002,28956.94683
World,OWID_WRL,2003,31507.02955
World,OWID_WRL,2004,33687.35365
World,OWID_WRL,2005,36152.45507
World,OWID_WRL,2006,38043.87536
World,OWID_WRL,2007,40172.65615
World,OWID_WRL,2008,40744.64348
World,OWID_WRL,2009,40130.96665
World,OWID_WRL,2010,41985.08246
World,OWID_WRL,2011,43990.61475
World,OWID_WRL,2012,44161.26699
World,OWID_WRL,2013,44973.42328
World,OWID_WRL,2014,44940.52703
World,OWID_WRL,2015,43832.91321
World,OWID_WRL,2016,43147.84934
World,OWID_WRL,2017,43245.45931
World,OWID_WRL,2018,43869.47664
